"predicate","rating","name","CC","participant_id","age","gender","rt","trial_index"
"warn",0,"Harper","the paper burned","f747858e-a00e-488c-9304-a7bf8302c0cd","69","female",11064,9
"maintain",0,"Blake","the airbag deployed","f747858e-a00e-488c-9304-a7bf8302c0cd","69","female",12392,10
"know",1,"Stevie","the computer restarted","f747858e-a00e-488c-9304-a7bf8302c0cd","69","female",6295,11
"whimper",0.04,"Jordan","the egg cracked","f747858e-a00e-488c-9304-a7bf8302c0cd","69","female",15671,12
"moan",1,"Dylan","the factory closed","f747858e-a00e-488c-9304-a7bf8302c0cd","69","female",8857,14
"grunt",1,"Evan","the bolt loosened","f747858e-a00e-488c-9304-a7bf8302c0cd","69","female",11000,15
"reassert",-0.04,"Blake","the room darkened","50448958-234a-4150-80ed-9a5f32955b96","54","male",15385,3
"preach",0,"Frankie","the computer restarted","50448958-234a-4150-80ed-9a5f32955b96","54","male",9052,4
"praise",0.26,"Reese","the bolt loosened","50448958-234a-4150-80ed-9a5f32955b96","54","male",12723,5
"contend",0.12,"Morgan","the gate opened","50448958-234a-4150-80ed-9a5f32955b96","54","male",10545,6
"pretend",-0.2,"Dylan","the airbag deployed","50448958-234a-4150-80ed-9a5f32955b96","54","male",15546,7
"mention",0.88,"Jamie","the egg cracked","50448958-234a-4150-80ed-9a5f32955b96","54","male",10263,8
"bitch",0.92,"Jordan","the sauce thickened","50448958-234a-4150-80ed-9a5f32955b96","54","male",7758,9
"vow",0.66,"Charlie","the knot tightened","50448958-234a-4150-80ed-9a5f32955b96","54","male",11219,11
"dispel",1,"Evan","the paper burned","50448958-234a-4150-80ed-9a5f32955b96","54","male",6592,12
"restate",1,"Stevie","the factory closed","50448958-234a-4150-80ed-9a5f32955b96","54","male",5282,13
"convey",0.82,"Harper","the balloon popped","50448958-234a-4150-80ed-9a5f32955b96","54","male",8399,15
"praise",-1,"Morgan","the bolt loosened","214e1361-9302-47fe-9ca0-85451ea17d94","33","male",7286,3
"scoff",-1,"Harper","the paper burned","214e1361-9302-47fe-9ca0-85451ea17d94","33","male",9684,4
"imply",-1,"Evan","the airbag deployed","214e1361-9302-47fe-9ca0-85451ea17d94","33","male",5520,6
"chant",-1,"Jamie","the sauce thickened","214e1361-9302-47fe-9ca0-85451ea17d94","33","male",2649,7
"reaffirm",-1,"Charlie","the knot tightened","214e1361-9302-47fe-9ca0-85451ea17d94","33","male",2817,8
"answer",-1,"Blake","the gate opened","214e1361-9302-47fe-9ca0-85451ea17d94","33","male",4379,9
"narrate",-1,"Dylan","the balloon popped","214e1361-9302-47fe-9ca0-85451ea17d94","33","male",5746,11
"exhibit",-1,"Reese","the egg cracked","214e1361-9302-47fe-9ca0-85451ea17d94","33","male",2726,12
"murmur",-1,"Jordan","the factory closed","214e1361-9302-47fe-9ca0-85451ea17d94","33","male",4066,13
"rave",-1,"Frankie","the computer restarted","214e1361-9302-47fe-9ca0-85451ea17d94","33","male",2711,14
"argue",1,"Stevie","the room darkened","214e1361-9302-47fe-9ca0-85451ea17d94","33","male",4473,15
"deny",1,"Harper","the egg cracked","8889b929-a547-41c8-afda-e8a7d397b85a","42","male",9603,3
"certify",-1,"Blake","the paper burned","8889b929-a547-41c8-afda-e8a7d397b85a","42","male",6171,5
"reply",-0.26,"Jordan","the computer restarted","8889b929-a547-41c8-afda-e8a7d397b85a","42","male",10131,7
"rant",0.4,"Stevie","the gate opened","8889b929-a547-41c8-afda-e8a7d397b85a","42","male",8581,8
"pretend",-1,"Reese","the factory closed","8889b929-a547-41c8-afda-e8a7d397b85a","42","male",9966,9
"flaunt",0.98,"Charlie","the balloon popped","8889b929-a547-41c8-afda-e8a7d397b85a","42","male",6691,10
"circulate",0.82,"Jamie","the room darkened","8889b929-a547-41c8-afda-e8a7d397b85a","42","male",5441,11
"relate",1,"Evan","the bolt loosened","8889b929-a547-41c8-afda-e8a7d397b85a","42","male",7255,12
"denounce",1,"Morgan","the knot tightened","8889b929-a547-41c8-afda-e8a7d397b85a","42","male",5528,13
"jest",0.62,"Dylan","the sauce thickened","8889b929-a547-41c8-afda-e8a7d397b85a","42","male",6952,14
"announce",-0.56,"Frankie","the airbag deployed","8889b929-a547-41c8-afda-e8a7d397b85a","42","male",11353,15
"reiterate",0.94,"Charlie","the factory closed","9668e36d-7a65-459b-835b-bd21c3b0f7eb","40","female",8684,3
"sketch",0.22,"Stevie","the airbag deployed","9668e36d-7a65-459b-835b-bd21c3b0f7eb","40","female",8985,4
"comment",0.9,"Dylan","the gate opened","9668e36d-7a65-459b-835b-bd21c3b0f7eb","40","female",5431,5
"certify",-0.36,"Frankie","the bolt loosened","9668e36d-7a65-459b-835b-bd21c3b0f7eb","40","female",9411,6
"mention",0.48,"Harper","the balloon popped","9668e36d-7a65-459b-835b-bd21c3b0f7eb","40","female",5621,7
"claim",-0.12,"Jamie","the room darkened","9668e36d-7a65-459b-835b-bd21c3b0f7eb","40","female",4234,8
"scribble",-0.28,"Reese","the knot tightened","9668e36d-7a65-459b-835b-bd21c3b0f7eb","40","female",7926,10
"showcase",1,"Jordan","the egg cracked","9668e36d-7a65-459b-835b-bd21c3b0f7eb","40","female",4689,11
"weep",0.4,"Morgan","the sauce thickened","9668e36d-7a65-459b-835b-bd21c3b0f7eb","40","female",7879,13
"explain",0.66,"Blake","the computer restarted","9668e36d-7a65-459b-835b-bd21c3b0f7eb","40","female",5626,14
"reveal",0.34,"Evan","the paper burned","9668e36d-7a65-459b-835b-bd21c3b0f7eb","40","female",4651,15
"argue",1,"Stevie","the bolt loosened","81326024-78b8-46a0-8c25-710706c9943d","47","female",5607,3
"fuss",1,"Harper","the factory closed","81326024-78b8-46a0-8c25-710706c9943d","47","female",3985,4
"convey",1,"Blake","the egg cracked","81326024-78b8-46a0-8c25-710706c9943d","47","female",9180,5
"flaunt",1,"Morgan","the gate opened","81326024-78b8-46a0-8c25-710706c9943d","47","female",4038,6
"complain",1,"Jamie","the airbag deployed","81326024-78b8-46a0-8c25-710706c9943d","47","female",5304,8
"chatter",1,"Frankie","the room darkened","81326024-78b8-46a0-8c25-710706c9943d","47","female",4493,9
"log",1,"Evan","the computer restarted","81326024-78b8-46a0-8c25-710706c9943d","47","female",4848,10
"state",1,"Jordan","the sauce thickened","81326024-78b8-46a0-8c25-710706c9943d","47","female",5333,11
"relate",1,"Reese","the balloon popped","81326024-78b8-46a0-8c25-710706c9943d","47","female",3825,12
"quarrel",1,"Dylan","the paper burned","81326024-78b8-46a0-8c25-710706c9943d","47","female",3817,13
"write",1,"Charlie","the knot tightened","81326024-78b8-46a0-8c25-710706c9943d","47","female",8519,15
"depict",1,"Evan","the room darkened","18055f94-8489-425e-ab45-baa50a909955","43","female",17608,3
"posit",1,"Harper","the egg cracked","18055f94-8489-425e-ab45-baa50a909955","43","female",15758,4
"charge",1,"Morgan","the balloon popped","18055f94-8489-425e-ab45-baa50a909955","43","female",15502,5
"convey",1,"Dylan","the factory closed","18055f94-8489-425e-ab45-baa50a909955","43","female",15312,6
"tweet",1,"Blake","the airbag deployed","18055f94-8489-425e-ab45-baa50a909955","43","female",15486,7
"email",1,"Jordan","the knot tightened","18055f94-8489-425e-ab45-baa50a909955","43","female",23436,8
"relate",1,"Charlie","the bolt loosened","18055f94-8489-425e-ab45-baa50a909955","43","female",14375,9
"certify",1,"Stevie","the computer restarted","18055f94-8489-425e-ab45-baa50a909955","43","female",16764,10
"guarantee",-1,"Reese","the paper burned","18055f94-8489-425e-ab45-baa50a909955","43","female",14450,12
"think",1,"Jamie","the gate opened","18055f94-8489-425e-ab45-baa50a909955","43","female",13267,14
"boast",1,"Frankie","the sauce thickened","18055f94-8489-425e-ab45-baa50a909955","43","female",17258,15
"pretend",1,"Jamie","the egg cracked","444c7983-a3b9-40a6-b6c2-4e8f1180084a","48","male",14723,3
"shriek",0.1,"Reese","the room darkened","444c7983-a3b9-40a6-b6c2-4e8f1180084a","48","male",14143,4
"state",-0.3,"Evan","the sauce thickened","444c7983-a3b9-40a6-b6c2-4e8f1180084a","48","male",7221,5
"debate",0.56,"Blake","the airbag deployed","444c7983-a3b9-40a6-b6c2-4e8f1180084a","48","male",5001,6
"prove",0.16,"Charlie","the knot tightened","444c7983-a3b9-40a6-b6c2-4e8f1180084a","48","male",8142,7
"praise",0.24,"Dylan","the paper burned","444c7983-a3b9-40a6-b6c2-4e8f1180084a","48","male",8583,8
"grunt",0.34,"Morgan","the balloon popped","444c7983-a3b9-40a6-b6c2-4e8f1180084a","48","male",4359,9
"know",0.6,"Jordan","the factory closed","444c7983-a3b9-40a6-b6c2-4e8f1180084a","48","male",6625,10
"respond",0.58,"Stevie","the gate opened","444c7983-a3b9-40a6-b6c2-4e8f1180084a","48","male",6091,11
"sigh",0.42,"Harper","the bolt loosened","444c7983-a3b9-40a6-b6c2-4e8f1180084a","48","male",4931,12
"publicize",0.96,"Frankie","the computer restarted","444c7983-a3b9-40a6-b6c2-4e8f1180084a","48","male",5217,15
"whine",1,"Frankie","the gate opened","3de08011-8868-4823-be89-7221cd3743f7","52","female",8971,4
"hint",1,"Jordan","the knot tightened","3de08011-8868-4823-be89-7221cd3743f7","52","female",5871,5
"insist",0.8,"Reese","the factory closed","3de08011-8868-4823-be89-7221cd3743f7","52","female",12860,7
"record",0.98,"Jamie","the room darkened","3de08011-8868-4823-be89-7221cd3743f7","52","female",5999,8
"confide",1,"Blake","the balloon popped","3de08011-8868-4823-be89-7221cd3743f7","52","female",5883,9
"howl",1,"Dylan","the computer restarted","3de08011-8868-4823-be89-7221cd3743f7","52","female",5459,10
"apologize",1,"Charlie","the paper burned","3de08011-8868-4823-be89-7221cd3743f7","52","female",6575,11
"lie",0.0600000000000001,"Harper","the sauce thickened","3de08011-8868-4823-be89-7221cd3743f7","52","female",11951,12
"uncover",1,"Stevie","the egg cracked","3de08011-8868-4823-be89-7221cd3743f7","52","female",6886,13
"repeat",0.04,"Morgan","the bolt loosened","3de08011-8868-4823-be89-7221cd3743f7","52","female",7911,14
"articulate",1,"Evan","the airbag deployed","3de08011-8868-4823-be89-7221cd3743f7","52","female",6991,15
"murmur",0.02,"Morgan","the sauce thickened","bc9d7802-1678-49be-9ebd-7af514da1dfe","51","male",10923,3
"mark",0.0800000000000001,"Blake","the computer restarted","bc9d7802-1678-49be-9ebd-7af514da1dfe","51","male",12279,4
"submit",0.14,"Evan","the gate opened","bc9d7802-1678-49be-9ebd-7af514da1dfe","51","male",8041,5
"pout",0.98,"Jordan","the egg cracked","bc9d7802-1678-49be-9ebd-7af514da1dfe","51","male",6126,6
"elaborate",0.42,"Harper","the paper burned","bc9d7802-1678-49be-9ebd-7af514da1dfe","51","male",6391,7
"challenge",0.0600000000000001,"Jamie","the balloon popped","bc9d7802-1678-49be-9ebd-7af514da1dfe","51","male",7781,8
"warrant",0.04,"Reese","the room darkened","bc9d7802-1678-49be-9ebd-7af514da1dfe","51","male",6803,9
"relate",0.12,"Dylan","the factory closed","bc9d7802-1678-49be-9ebd-7af514da1dfe","51","male",6546,11
"guarantee",0.02,"Frankie","the knot tightened","bc9d7802-1678-49be-9ebd-7af514da1dfe","51","male",7338,12
"groan",0.38,"Stevie","the bolt loosened","bc9d7802-1678-49be-9ebd-7af514da1dfe","51","male",7481,14
"answer",0.04,"Charlie","the airbag deployed","bc9d7802-1678-49be-9ebd-7af514da1dfe","51","male",6019,15
"brag",0.42,"Evan","the gate opened","4e1ed491-0efd-4eb2-8b43-6cb3ace9baef","32","male",7648,3
"scribble",-0.16,"Charlie","the room darkened","4e1ed491-0efd-4eb2-8b43-6cb3ace9baef","32","male",6083,5
"fuss",1,"Blake","the sauce thickened","4e1ed491-0efd-4eb2-8b43-6cb3ace9baef","32","male",5827,6
"describe",-0.7,"Jamie","the paper burned","4e1ed491-0efd-4eb2-8b43-6cb3ace9baef","32","male",20144,7
"publicize",-0.26,"Dylan","the computer restarted","4e1ed491-0efd-4eb2-8b43-6cb3ace9baef","32","male",6478,9
"insist",0.14,"Jordan","the bolt loosened","4e1ed491-0efd-4eb2-8b43-6cb3ace9baef","32","male",28540,10
"fabricate",-0.14,"Frankie","the knot tightened","4e1ed491-0efd-4eb2-8b43-6cb3ace9baef","32","male",10441,11
"sing",-0.3,"Harper","the factory closed","4e1ed491-0efd-4eb2-8b43-6cb3ace9baef","32","male",5622,12
"pretend",-0.66,"Stevie","the airbag deployed","4e1ed491-0efd-4eb2-8b43-6cb3ace9baef","32","male",4589,13
"report",-0.1,"Reese","the egg cracked","4e1ed491-0efd-4eb2-8b43-6cb3ace9baef","32","male",5761,14
"reply",-0.18,"Morgan","the balloon popped","4e1ed491-0efd-4eb2-8b43-6cb3ace9baef","32","male",4352,15
"posit",1,"Dylan","the knot tightened","c3c04e26-b0a0-4516-acdd-2599fec360bf","61","female",15836,3
"voice",0,"Evan","the airbag deployed","c3c04e26-b0a0-4516-acdd-2599fec360bf","61","female",8730,4
"shout",0.54,"Blake","the factory closed","c3c04e26-b0a0-4516-acdd-2599fec360bf","61","female",9483,6
"contest",1,"Reese","the gate opened","c3c04e26-b0a0-4516-acdd-2599fec360bf","61","female",9639,7
"share",1,"Harper","the sauce thickened","c3c04e26-b0a0-4516-acdd-2599fec360bf","61","female",7352,8
"indicate",-0.02,"Jordan","the bolt loosened","c3c04e26-b0a0-4516-acdd-2599fec360bf","61","female",7779,9
"address",1,"Frankie","the paper burned","c3c04e26-b0a0-4516-acdd-2599fec360bf","61","female",7152,10
"publicize",1,"Charlie","the computer restarted","c3c04e26-b0a0-4516-acdd-2599fec360bf","61","female",6251,11
"recap",0,"Stevie","the egg cracked","c3c04e26-b0a0-4516-acdd-2599fec360bf","61","female",11643,12
"mumble",0,"Jamie","the balloon popped","c3c04e26-b0a0-4516-acdd-2599fec360bf","61","female",9324,14
"state",0,"Morgan","the room darkened","c3c04e26-b0a0-4516-acdd-2599fec360bf","61","female",10327,15
"chant",-0.14,"Jordan","the bolt loosened","2ae1c3b2-716e-4766-98f6-16b2f22a606c","56","female",12858,3
"submit",-0.08,"Reese","the sauce thickened","2ae1c3b2-716e-4766-98f6-16b2f22a606c","56","female",10880,4
"publicize",0.46,"Morgan","the paper burned","2ae1c3b2-716e-4766-98f6-16b2f22a606c","56","female",12343,6
"mumble",-0.04,"Dylan","the factory closed","2ae1c3b2-716e-4766-98f6-16b2f22a606c","56","female",7023,7
"scoff",0.98,"Harper","the egg cracked","2ae1c3b2-716e-4766-98f6-16b2f22a606c","56","female",8046,8
"demonstrate",-0.3,"Evan","the computer restarted","2ae1c3b2-716e-4766-98f6-16b2f22a606c","56","female",8784,9
"repeat",0.18,"Charlie","the knot tightened","2ae1c3b2-716e-4766-98f6-16b2f22a606c","56","female",6951,10
"confess",0.62,"Jamie","the gate opened","2ae1c3b2-716e-4766-98f6-16b2f22a606c","56","female",9221,11
"mutter",0,"Stevie","the airbag deployed","2ae1c3b2-716e-4766-98f6-16b2f22a606c","56","female",5962,12
"challenge",0.7,"Frankie","the room darkened","2ae1c3b2-716e-4766-98f6-16b2f22a606c","56","female",10966,13
"dismiss",0.66,"Blake","the balloon popped","2ae1c3b2-716e-4766-98f6-16b2f22a606c","56","female",10253,14
"detail",0.62,"Jordan","the airbag deployed","06d6857f-f5e5-4989-b6a1-c7ce47461b38","37","female",7565,3
"whimper",1,"Frankie","the knot tightened","06d6857f-f5e5-4989-b6a1-c7ce47461b38","37","female",4312,5
"mention",0.38,"Harper","the egg cracked","06d6857f-f5e5-4989-b6a1-c7ce47461b38","37","female",4819,6
"reveal",0.9,"Morgan","the bolt loosened","06d6857f-f5e5-4989-b6a1-c7ce47461b38","37","female",4385,7
"discuss",1,"Stevie","the paper burned","06d6857f-f5e5-4989-b6a1-c7ce47461b38","37","female",4412,8
"deny",1,"Jamie","the sauce thickened","06d6857f-f5e5-4989-b6a1-c7ce47461b38","37","female",4249,10
"fake",1,"Dylan","the room darkened","06d6857f-f5e5-4989-b6a1-c7ce47461b38","37","female",3348,11
"confess",0.88,"Blake","the gate opened","06d6857f-f5e5-4989-b6a1-c7ce47461b38","37","female",4327,12
"bicker",1,"Reese","the factory closed","06d6857f-f5e5-4989-b6a1-c7ce47461b38","37","female",5133,13
"allege",0,"Evan","the computer restarted","06d6857f-f5e5-4989-b6a1-c7ce47461b38","37","female",7317,14
"imply",0.58,"Charlie","the balloon popped","06d6857f-f5e5-4989-b6a1-c7ce47461b38","37","female",9521,15
"spout",-1,"Evan","the knot tightened","b6dc74e7-1b35-4025-ae00-7056ba26a2b5","51","female",12198,3
"articulate",-1,"Harper","the room darkened","b6dc74e7-1b35-4025-ae00-7056ba26a2b5","51","female",8895,4
"advise",-1,"Dylan","the balloon popped","b6dc74e7-1b35-4025-ae00-7056ba26a2b5","51","female",5191,5
"fabricate",1,"Jamie","the bolt loosened","b6dc74e7-1b35-4025-ae00-7056ba26a2b5","51","female",7023,7
"emphasize",1,"Morgan","the paper burned","b6dc74e7-1b35-4025-ae00-7056ba26a2b5","51","female",5311,9
"denounce",1,"Reese","the factory closed","b6dc74e7-1b35-4025-ae00-7056ba26a2b5","51","female",6999,10
"praise",1,"Charlie","the gate opened","b6dc74e7-1b35-4025-ae00-7056ba26a2b5","51","female",4575,11
"quarrel",1,"Blake","the computer restarted","b6dc74e7-1b35-4025-ae00-7056ba26a2b5","51","female",4679,12
"recap",1,"Jordan","the sauce thickened","b6dc74e7-1b35-4025-ae00-7056ba26a2b5","51","female",5119,13
"yell",1,"Frankie","the airbag deployed","b6dc74e7-1b35-4025-ae00-7056ba26a2b5","51","female",4792,14
"explain",1,"Stevie","the egg cracked","b6dc74e7-1b35-4025-ae00-7056ba26a2b5","51","female",3527,15
"warrant",-1,"Jordan","the gate opened","0f04c0d4-0433-435d-81b6-666043aa6188","42","female",7558,3
"emphasize",-0.02,"Stevie","the knot tightened","0f04c0d4-0433-435d-81b6-666043aa6188","42","female",6390,4
"uphold",-0.08,"Dylan","the egg cracked","0f04c0d4-0433-435d-81b6-666043aa6188","42","female",5142,7
"bellow",-0.02,"Charlie","the airbag deployed","0f04c0d4-0433-435d-81b6-666043aa6188","42","female",4711,8
"publicize",1,"Morgan","the balloon popped","0f04c0d4-0433-435d-81b6-666043aa6188","42","female",6996,9
"fake",0.16,"Harper","the room darkened","0f04c0d4-0433-435d-81b6-666043aa6188","42","female",3523,10
"scoff",0.0600000000000001,"Blake","the sauce thickened","0f04c0d4-0433-435d-81b6-666043aa6188","42","female",4221,11
"specify",0.22,"Evan","the paper burned","0f04c0d4-0433-435d-81b6-666043aa6188","42","female",5442,12
"maintain",1,"Reese","the factory closed","0f04c0d4-0433-435d-81b6-666043aa6188","42","female",3255,13
"boast",0.64,"Jamie","the bolt loosened","0f04c0d4-0433-435d-81b6-666043aa6188","42","female",5358,14
"reaffirm",0.5,"Frankie","the computer restarted","0f04c0d4-0433-435d-81b6-666043aa6188","42","female",3479,15
"remark",1,"Jordan","the factory closed","bab4817a-09c8-4253-989e-eefc7d2209bf","25","male",3778,3
"gloat",1,"Blake","the computer restarted","bab4817a-09c8-4253-989e-eefc7d2209bf","25","male",3039,4
"share",1,"Stevie","the airbag deployed","bab4817a-09c8-4253-989e-eefc7d2209bf","25","male",4329,5
"dispute",0.78,"Dylan","the room darkened","bab4817a-09c8-4253-989e-eefc7d2209bf","25","male",4538,7
"confirm",-0.22,"Charlie","the bolt loosened","bab4817a-09c8-4253-989e-eefc7d2209bf","25","male",4689,9
"communicate",0.92,"Jamie","the egg cracked","bab4817a-09c8-4253-989e-eefc7d2209bf","25","male",4080,10
"comment",1,"Evan","the gate opened","bab4817a-09c8-4253-989e-eefc7d2209bf","25","male",5340,11
"record",1,"Reese","the paper burned","bab4817a-09c8-4253-989e-eefc7d2209bf","25","male",12883,12
"blog",0.52,"Morgan","the knot tightened","bab4817a-09c8-4253-989e-eefc7d2209bf","25","male",3745,13
"warn",0.76,"Frankie","the balloon popped","bab4817a-09c8-4253-989e-eefc7d2209bf","25","male",3670,14
"submit",0.56,"Harper","the sauce thickened","bab4817a-09c8-4253-989e-eefc7d2209bf","25","male",10691,15
"convey",1,"Charlie","the knot tightened","1c7b4f5a-482b-4a3a-a483-bd8098c76b6e","41","male",12388,4
"guarantee",1,"Jamie","the egg cracked","1c7b4f5a-482b-4a3a-a483-bd8098c76b6e","41","male",7543,5
"mark",1,"Evan","the room darkened","1c7b4f5a-482b-4a3a-a483-bd8098c76b6e","41","male",5277,6
"publicize",1,"Stevie","the bolt loosened","1c7b4f5a-482b-4a3a-a483-bd8098c76b6e","41","male",4766,7
"reiterate",1,"Morgan","the sauce thickened","1c7b4f5a-482b-4a3a-a483-bd8098c76b6e","41","male",5685,8
"insinuate",1,"Jordan","the balloon popped","1c7b4f5a-482b-4a3a-a483-bd8098c76b6e","41","male",4693,9
"bellow",1,"Dylan","the computer restarted","1c7b4f5a-482b-4a3a-a483-bd8098c76b6e","41","male",7294,10
"emphasize",1,"Frankie","the paper burned","1c7b4f5a-482b-4a3a-a483-bd8098c76b6e","41","male",4078,11
"report",1,"Reese","the airbag deployed","1c7b4f5a-482b-4a3a-a483-bd8098c76b6e","41","male",3774,12
"narrate",1,"Harper","the factory closed","1c7b4f5a-482b-4a3a-a483-bd8098c76b6e","41","male",4709,13
"stipulate",1,"Blake","the gate opened","1c7b4f5a-482b-4a3a-a483-bd8098c76b6e","41","male",3981,14
